"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"ZSWIM5" 1.34826089150962e-196 0.427464829481967 0.254 0.594 2.69652178301925e-193 "5" "ZSWIM5"
"CTNNA2.2" 1.18391324568993e-194 1.37337465707018 0.955 0.778 2.36782649137986e-191 "5" "CTNNA2"
"LYVE1.2" 2.99673303032991e-193 -0.313507898452035 0.93 0.414 5.99346606065981e-190 "5" "LYVE1"
"TMLHE-AS1" 1.22042046377028e-192 -0.257082079938745 0.346 0.672 2.44084092754057e-189 "5" "TMLHE-AS1"
"C5AR1.1" 1.02917068693936e-189 -0.385093184745778 0.204 0.493 2.05834137387872e-186 "5" "C5AR1"
"FUT9" 1.61887331925282e-189 0.352174157397871 0.288 0.639 3.23774663850565e-186 "5" "FUT9"
"S100Z.1" 2.12536309249482e-189 -0.356915919764587 0.937 0.602 4.25072618498963e-186 "5" "S100Z"
"RBFOX1" 8.98972788763257e-188 0.673801371457353 0.903 0.623 1.79794557752651e-184 "5" "RBFOX1"
"ROR1" 2.17419573418025e-187 0.64780210431446 0.294 0.775 4.3483914683605e-184 "5" "ROR1"
"GALNT18" 1.36674452126667e-185 0.320192210493774 0.821 0.661 2.73348904253334e-182 "5" "GALNT18"
"ATP1B3.1" 1.74525250898045e-185 -0.281474686666485 0.208 0.544 3.49050501796091e-182 "5" "ATP1B3"
"DGKG" 2.70462939415813e-184 -0.348850938286061 0.443 0.721 5.40925878831625e-181 "5" "DGKG"
"SQSTM1.1" 1.49248031258862e-182 0.609423682455601 0.947 0.756 2.98496062517725e-179 "5" "SQSTM1"
"LINC00461" 2.63892678356537e-181 0.873809087966855 0.823 0.699 5.27785356713075e-178 "5" "LINC00461"
"RBPJ.1" 1.90222461818727e-180 0.980744991455323 0.954 0.638 3.80444923637453e-177 "5" "RBPJ"
"PLEKHG1" 3.48003739117011e-180 0.299217037361498 0.927 0.683 6.96007478234022e-177 "5" "PLEKHG1"
"NEDD9.3" 5.85766893050908e-180 -0.401153271342364 0.986 0.702 1.17153378610182e-176 "5" "NEDD9"
"FCGR2A.3" 1.10094184971951e-179 -0.391974401215311 0.928 0.618 2.20188369943903e-176 "5" "FCGR2A"
"KIRREL3.2" 1.06288065273942e-177 1.49796733748371 0.754 0.651 2.12576130547884e-174 "5" "KIRREL3"
"SESTD1.2" 5.51066914791426e-176 0.547240171738209 0.309 0.809 1.10213382958285e-172 "5" "SESTD1"
"HIST1H1D.1" 5.54994230053707e-176 -0.378396988658931 0.643 0.759 1.10998846010741e-172 "5" "HIST1H1D"
"AGPAT4" 2.09221616233887e-175 1.94839018311263 0.726 0.39 4.18443232467774e-172 "5" "AGPAT4"
"KALRN" 4.21440616981019e-175 0.43426112726176 0.829 0.654 8.42881233962038e-172 "5" "KALRN"
"AC008591.1.1" 7.26988622825527e-173 -0.82979996934068 0.266 0.635 1.45397724565105e-169 "5" "AC008591.1"
"SEMA3C" 2.12646948462727e-172 0.439348656222562 0.524 0.872 4.25293896925454e-169 "5" "SEMA3C"
"SCMH1.1" 1.08203859882817e-171 -0.497479323716281 0.309 0.61 2.16407719765635e-168 "5" "SCMH1"
"DANT2.1" 4.37205847707745e-171 1.16144483958596 0.859 0.812 8.74411695415491e-168 "5" "DANT2"
"BDNF-AS.1" 2.32892233510084e-169 0.762450769267819 0.838 0.652 4.65784467020168e-166 "5" "BDNF-AS"
"PRUNE2.1" 3.87337185413017e-169 1.23481841290294 0.752 0.634 7.74674370826034e-166 "5" "PRUNE2"
"ANK3" 2.23274574494988e-166 1.19734080777714 0.756 0.716 4.46549148989975e-163 "5" "ANK3"
"EPSTI1" 4.36716187314069e-166 -0.267871697412655 0.977 0.768 8.73432374628138e-163 "5" "EPSTI1"
"STOX2" 1.01705574798866e-164 1.54136905935786 0.749 0.633 2.03411149597732e-161 "5" "STOX2"
"CDH13" 3.10575693647053e-164 0.750899547317091 0.746 0.502 6.21151387294107e-161 "5" "CDH13"
"CMSS1" 4.6631698100709e-163 -0.409075034594225 0.277 0.591 9.32633962014179e-160 "5" "CMSS1"
"LIMS1.1" 4.7938678250528e-161 -1.08280766318692 0.527 0.794 9.58773565010559e-158 "5" "LIMS1"
"GCH1.1" 7.96226117952808e-161 -0.268855549095373 0.254 0.475 1.59245223590562e-157 "5" "GCH1"
"CPA6.2" 1.42249410858275e-160 -0.273745973626312 0.922 0.727 2.84498821716549e-157 "5" "CPA6"
"SERINC5.2" 1.34383934762818e-158 1.27799541783943 0.87 0.656 2.68767869525636e-155 "5" "SERINC5"
"ASAP2" 1.65816981308904e-158 0.678402894875444 0.308 0.729 3.31633962617809e-155 "5" "ASAP2"
"ROBO2" 7.85378448374904e-158 0.254632149152119 0.891 0.648 1.57075689674981e-154 "5" "ROBO2"
"LIMCH1" 5.20280218900878e-156 2.06074433165119 0.739 0.768 1.04056043780176e-152 "5" "LIMCH1"
"AC011346.1" 6.07158199529612e-156 0.468203444362749 0.204 0.41 1.21431639905922e-152 "5" "AC011346.1"
"ZNF608.1" 7.38869585583081e-156 0.45887689723134 0.313 0.617 1.47773917116616e-152 "5" "ZNF608"
"MX1.1" 1.17535110716649e-155 -0.330036874513399 0.941 0.673 2.35070221433298e-152 "5" "MX1"
"ZC3HAV1.1" 9.64698592161807e-154 -0.424382209338331 0.966 0.72 1.92939718432361e-150 "5" "ZC3HAV1"
"ENAH" 1.61019530141017e-153 0.645719241615291 0.321 0.684 3.22039060282034e-150 "5" "ENAH"
"AC008014.1.2" 3.58715267572098e-153 -0.257863099574702 0.994 0.918 7.17430535144196e-150 "5" "AC008014.1"
"GALNT13" 5.8239263676178e-153 1.53953925028498 0.732 0.601 1.16478527352356e-149 "5" "GALNT13"
"CCDC3" 8.03938874964366e-153 0.491749402514452 0.829 0.704 1.60787774992873e-149 "5" "CCDC3"
"PLD5" 1.65570549228446e-152 0.981154391423589 0.298 0.55 3.31141098456892e-149 "5" "PLD5"
"ZNF331.1" 4.81100607009664e-151 -0.476717310778068 0.227 0.501 9.62201214019328e-148 "5" "ZNF331"
"MAP7.1" 5.01425955074085e-151 1.23286478557784 0.745 0.642 1.00285191014817e-147 "5" "MAP7"
"TEAD1" 8.06951844563383e-151 0.444845120361958 0.331 0.694 1.61390368912677e-147 "5" "TEAD1"
"NFIB" 2.25617630896105e-150 0.628848519953034 0.339 0.761 4.51235261792211e-147 "5" "NFIB"
"DPF3" 3.63287701042667e-149 0.917704037555216 0.313 0.574 7.26575402085335e-146 "5" "DPF3"
"AC079352.1" 3.66881028658574e-149 1.15813052798566 0.307 0.69 7.33762057317148e-146 "5" "AC079352.1"
"OTUD7B" 2.03208948434213e-148 0.852474638699355 0.292 0.475 4.06417896868427e-145 "5" "OTUD7B"
"RGCC.2" 5.20515899044843e-147 0.579170546876492 0.35 0.787 1.04103179808969e-143 "5" "RGCC"
"LRP1B.2" 2.71730805730359e-144 1.23129841092385 0.924 0.877 5.43461611460718e-141 "5" "LRP1B"
"SYTL3.1" 6.84897989441041e-144 -0.363877101922443 0.963 0.804 1.36979597888208e-140 "5" "SYTL3"
"DRAM1.1" 4.07832890737906e-143 -0.376499847908282 0.112 0.346 8.15665781475811e-140 "5" "DRAM1"
"GRIA2" 6.12551749167424e-142 0.389157180994366 0.332 0.661 1.22510349833485e-138 "5" "GRIA2"
"MPDZ" 5.95236350499524e-140 0.808961483615328 0.306 0.611 1.19047270099905e-136 "5" "MPDZ"
"GDNF-AS1" 1.25718504300922e-139 0.624354334266572 0.329 0.688 2.51437008601843e-136 "5" "GDNF-AS1"
"NRG3.5" 1.4928369555489e-139 0.333854187191577 0.973 0.837 2.9856739110978e-136 "5" "NRG3"
"AC087564.1.2" 6.77955674830974e-139 0.92756244325088 0.966 0.698 1.35591134966195e-135 "5" "AC087564.1"
"SLC45A4" 1.23601548581641e-138 -0.389332823996504 0.892 0.64 2.47203097163282e-135 "5" "SLC45A4"
"SNCA.1" 3.56799896660147e-137 -0.615091432205838 0.34 0.692 7.13599793320294e-134 "5" "SNCA"
"MAGI3.1" 1.11606274323613e-136 -0.252948373831741 0.92 0.664 2.23212548647226e-133 "5" "MAGI3"
"HMOX1.1" 1.67721497900756e-136 -0.384061030089767 0.141 0.473 3.35442995801512e-133 "5" "HMOX1"
"ACVR2A" 2.10653525101143e-136 -0.488246320626579 0.303 0.585 4.21307050202286e-133 "5" "ACVR2A"
"BTG2" 2.28240426683958e-136 -0.555637471746843 0.704 0.778 4.56480853367917e-133 "5" "BTG2"
"KCNQ3.1" 4.44240837212986e-136 -0.90327576483917 0.98 0.96 8.88481674425972e-133 "5" "KCNQ3"
"ELOVL6" 1.88942697937191e-135 0.369429266021244 0.861 0.591 3.77885395874382e-132 "5" "ELOVL6"
"LINC01088" 7.65629644713108e-135 -0.300852348588923 0.498 0.688 1.53125928942622e-131 "5" "LINC01088"
"AC026316.4" 1.43788995036454e-134 1.15713299177311 0.715 0.69 2.87577990072907e-131 "5" "AC026316.4"
"KHDRBS3.3" 2.1119218263011e-133 0.98111382591453 0.99 0.766 4.22384365260221e-130 "5" "KHDRBS3"
"NEURL1B" 1.70804417080958e-131 0.382773665199289 0.28 0.345 3.41608834161916e-128 "5" "NEURL1B"
"KCNQ1OT1" 9.46105445522391e-131 0.893798169809978 0.372 0.764 1.89221089104478e-127 "5" "KCNQ1OT1"
"WIPF3.5" 1.88607182588141e-128 -0.382489877029827 0.991 0.926 3.77214365176283e-125 "5" "WIPF3"
"SLCO3A1.1" 3.00185105580003e-128 1.70795571869512 0.701 0.472 6.00370211160005e-125 "5" "SLCO3A1"
"UBASH3B" 1.0342907494969e-127 -0.441480453750738 0.935 0.687 2.0685814989938e-124 "5" "UBASH3B"
"AL158071.4.2" 2.79492597519586e-127 -0.900055529090652 0.901 0.841 5.58985195039173e-124 "5" "AL158071.4"
"PDE1C" 1.70061616881001e-126 1.4550325168313 0.701 0.668 3.40123233762003e-123 "5" "PDE1C"
"SUSD1.4" 7.05435042882553e-126 -0.398788736590013 0.89 0.575 1.41087008576511e-122 "5" "SUSD1"
"KIAA1324L" 2.13825055239681e-125 0.825284551250321 0.358 0.725 4.27650110479362e-122 "5" "KIAA1324L"
"DAAM2.1" 7.70411118315197e-125 1.99897516750494 0.704 0.688 1.54082223663039e-121 "5" "DAAM2"
"AL354809.1" 7.99808707499715e-125 0.91006709496718 0.328 0.639 1.59961741499943e-121 "5" "AL354809.1"
"APOLD1" 3.00688155706032e-124 1.03274608769927 0.343 0.589 6.01376311412064e-121 "5" "APOLD1"
"RORB" 3.75305671764435e-124 0.379534019904924 0.809 0.684 7.5061134352887e-121 "5" "RORB"
"USP49" 7.57080325715774e-123 0.271319475955261 0.312 0.595 1.51416065143155e-119 "5" "USP49"
"BAALC" 7.94183017837245e-123 0.581471111638773 0.308 0.54 1.58836603567449e-119 "5" "BAALC"
"CCDC138" 8.61727555935103e-121 0.381241291284534 0.645 0.361 1.72345511187021e-117 "5" "CCDC138"
"SERTAD2" 9.17937123271562e-121 -0.329049264434104 0.321 0.598 1.83587424654312e-117 "5" "SERTAD2"
"NIPAL2" 1.00945570570348e-120 -0.608136209393986 0.387 0.581 2.01891141140695e-117 "5" "NIPAL2"
"MAGI1.1" 1.51148976147802e-120 1.06732659591007 0.868 0.677 3.02297952295604e-117 "5" "MAGI1"
"RASSF3" 3.1574649553257e-120 -0.372760209817161 0.97 0.782 6.31492991065141e-117 "5" "RASSF3"
"AC025159.1" 2.20074805906396e-119 0.411975893567126 0.286 0.406 4.40149611812791e-116 "5" "AC025159.1"
"AC008050.1.4" 1.0851836226062e-118 -0.453599234392201 0.923 0.711 2.1703672452124e-115 "5" "AC008050.1"
"NFASC" 5.79335527001044e-118 1.4882535426794 0.69 0.647 1.15867105400209e-114 "5" "NFASC"
"OSBPL6.2" 5.41698511819106e-117 -0.332381206104999 0.943 0.72 1.08339702363821e-113 "5" "OSBPL6"
"AC024084.1" 1.44914718210614e-116 -0.429438761391955 0.371 0.63 2.89829436421228e-113 "5" "AC024084.1"
"HIVEP2.1" 6.94547000957545e-116 0.368869971593993 0.287 0.528 1.38909400191509e-112 "5" "HIVEP2"
"PHLPP1.1" 1.32923647031849e-115 0.947126266301681 0.761 0.64 2.65847294063699e-112 "5" "PHLPP1"
"CPB2-AS1" 4.10052790614425e-115 0.876269937849482 0.325 0.53 8.20105581228849e-112 "5" "CPB2-AS1"
"MAN1A1.2" 7.92026950067479e-115 -0.466967858117305 0.968 0.663 1.58405390013496e-111 "5" "MAN1A1"
"C4orf19.3" 2.64178039414273e-113 -0.350541708006911 0.878 0.586 5.28356078828545e-110 "5" "C4orf19"
"KCNMB4.1" 2.92497411170498e-113 0.439138263627421 0.337 0.521 5.84994822340996e-110 "5" "KCNMB4"
"HK2.1" 3.05944626212645e-113 -0.487854238439924 0.944 0.766 6.11889252425289e-110 "5" "HK2"
"C10orf90" 5.75878194751997e-113 1.42828969000451 0.681 0.479 1.15175638950399e-109 "5" "C10orf90"
"NIBAN1.2" 3.291399590989e-112 -1.19114390841689 0.622 0.718 6.582799181978e-109 "5" "NIBAN1"
"GPNMB.4" 5.32008904307227e-112 -0.266623854265105 0.958 0.829 1.06401780861445e-108 "5" "GPNMB"
"ZNF407.1" 9.51529631782382e-112 0.454803441398383 0.953 0.679 1.90305926356476e-108 "5" "ZNF407"
"ABLIM1.1" 1.50185931187785e-111 -0.280291797945645 0.373 0.608 3.00371862375571e-108 "5" "ABLIM1"
"AC114763.1" 1.93487905044352e-111 -0.369831773501895 0.362 0.573 3.86975810088703e-108 "5" "AC114763.1"
"LIPC.2" 4.67584696597218e-111 -0.472140774032872 0.846 0.576 9.35169393194436e-108 "5" "LIPC"
"KIAA1958.1" 3.26445310104366e-110 0.763658868668583 0.356 0.638 6.52890620208733e-107 "5" "KIAA1958"
"PHACTR1.1" 6.32147711971661e-110 0.276568952237356 0.958 0.757 1.26429542394332e-106 "5" "PHACTR1"
"IFI44L.4" 7.99769095854763e-109 -1.18821415808068 0.922 0.804 1.59953819170953e-105 "5" "IFI44L"
"NLGN4Y" 1.05575064605244e-108 0.316770116904283 0.236 0.381 2.11150129210488e-105 "5" "NLGN4Y"
"HS3ST5" 2.34316482400886e-108 1.07502473413709 0.318 0.349 4.68632964801773e-105 "5" "HS3ST5"
"SOCS6.2" 6.94613492038766e-107 0.729248374181662 0.99 0.895 1.38922698407753e-103 "5" "SOCS6"
"MAPK8" 2.4679871532141e-106 -0.356016494636842 0.422 0.644 4.93597430642821e-103 "5" "MAPK8"
"NAV3.3" 5.56221526480281e-106 -1.07385000846938 0.95 0.864 1.11244305296056e-102 "5" "NAV3"
"EDIL3" 7.04802835953327e-106 1.78501228574097 0.688 0.671 1.40960567190665e-102 "5" "EDIL3"
"PHYHIPL" 1.21145531227474e-105 0.812056353635822 0.341 0.639 2.42291062454947e-102 "5" "PHYHIPL"
"FLT1.2" 2.50740153751494e-105 -0.294123974545858 0.928 0.705 5.01480307502987e-102 "5" "FLT1"
"MS4A4A.1" 3.58690497516243e-105 -0.523344492267842 0.247 0.568 7.17380995032486e-102 "5" "MS4A4A"
"ASAP1.4" 4.09561233155663e-105 -0.443341070087085 0.501 0.823 8.19122466311325e-102 "5" "ASAP1"
"UNC5C.1" 7.85215095913642e-105 1.66907866568304 0.74 0.871 1.57043019182728e-101 "5" "UNC5C"
"SDCBP.3" 1.13079331808957e-104 -0.399214344608681 0.859 0.51 2.26158663617913e-101 "5" "SDCBP"
"FOXO1" 1.86314916155245e-104 -0.316512086954161 0.36 0.59 3.72629832310491e-101 "5" "FOXO1"
"CCDC30.1" 2.58692197299727e-104 0.2723648134666 0.887 0.67 5.17384394599454e-101 "5" "CCDC30"
"FAM171A1" 5.26403751331416e-104 0.889131981376681 0.355 0.657 1.05280750266283e-100 "5" "FAM171A1"
"CDK6.2" 1.13551790007686e-103 -0.389285645168246 0.387 0.689 2.27103580015372e-100 "5" "CDK6"
"LINC01684.2" 2.68478415467327e-103 -0.614894446588899 0.984 0.743 5.36956830934654e-100 "5" "LINC01684"
"ATF7IP2.1" 7.92114925593965e-103 -0.417731717854728 0.913 0.632 1.58422985118793e-99 "5" "ATF7IP2"
"MITF.4" 3.36799835403195e-102 0.786944226076211 0.953 0.799 6.7359967080639e-99 "5" "MITF"
"RAB20.1" 5.04201850223547e-102 -0.435421640755611 0.881 0.505 1.00840370044709e-98 "5" "RAB20"
"NLGN1" 7.83176590988719e-102 1.96676332813679 0.701 0.811 1.56635318197744e-98 "5" "NLGN1"
"GAREM1.1" 8.38530083973033e-102 0.669696169877182 0.98 0.777 1.67706016794607e-98 "5" "GAREM1"
"FPR3.1" 1.83515770089362e-101 -0.27140739198102 0.925 0.604 3.67031540178724e-98 "5" "FPR3"
"AC138627.1" 1.97969377986461e-101 0.61138503314658 0.3 0.461 3.95938755972922e-98 "5" "AC138627.1"
"COL4A5" 4.03240030829628e-101 1.06170698302691 0.353 0.724 8.06480061659255e-98 "5" "COL4A5"
"NRP1.3" 6.06242633629533e-101 -0.685973827737014 0.986 0.768 1.21248526725907e-97 "5" "NRP1"
"PPARG.3" 4.82945523799691e-100 -0.584473364847017 0.941 0.781 9.65891047599381e-97 "5" "PPARG"
"TRERF1" 5.28907225181899e-100 -0.44944133243899 0.947 0.722 1.0578144503638e-96 "5" "TRERF1"
"PLAGL1.1" 6.28461559588463e-100 -0.598208928332084 0.908 0.616 1.25692311917693e-96 "5" "PLAGL1"
"SGK1.2" 7.12576831360578e-100 1.55802586246423 0.789 0.759 1.42515366272116e-96 "5" "SGK1"
"SORCS2" 8.09972050876213e-100 0.799330541804856 0.327 0.416 1.61994410175243e-96 "5" "SORCS2"
"IGF1" 8.25096315880605e-100 -0.350347238353252 0.92 0.721 1.65019263176121e-96 "5" "IGF1"
"ST5.1" 8.52714002769644e-100 -0.556183726407892 0.952 0.743 1.70542800553929e-96 "5" "ST5"
"TMEM144.1" 1.71626453415293e-99 0.874160841630324 0.749 0.718 3.43252906830586e-96 "5" "TMEM144"
"MFHAS1.1" 9.05068672774683e-99 -0.259426640970961 0.952 0.738 1.81013734554937e-95 "5" "MFHAS1"
"ELOVL7" 1.61422810473792e-98 0.558230683790236 0.692 0.54 3.22845620947583e-95 "5" "ELOVL7"
"FOLH1" 1.68769043865164e-98 1.1602768992904 0.34 0.633 3.37538087730328e-95 "5" "FOLH1"
"SVEP1" 2.2265601459845e-98 0.586771152593427 0.342 0.571 4.453120291969e-95 "5" "SVEP1"
"ESRRG" 7.35031622218633e-98 1.35597323978185 0.702 0.527 1.47006324443727e-94 "5" "ESRRG"
"SH3PXD2B" 9.89985947914154e-98 0.530127192682386 0.277 0.41 1.97997189582831e-94 "5" "SH3PXD2B"
"FGF1" 1.29419871852022e-97 1.00341862177774 0.347 0.62 2.58839743704043e-94 "5" "FGF1"
"DNM3.1" 2.84381055716012e-97 0.622385847615753 0.759 0.44 5.68762111432023e-94 "5" "DNM3"
"STX18-AS1" 2.57799920121514e-96 0.536892980632772 0.824 0.674 5.15599840243028e-93 "5" "STX18-AS1"
"HSP90B1" 5.97235864963358e-96 -0.299458459960799 0.417 0.624 1.19447172992672e-92 "5" "HSP90B1"
"NT5DC1.1" 1.06167384409652e-95 0.700308025565673 0.4 0.739 2.12334768819303e-92 "5" "NT5DC1"
"KIAA1755" 1.92045151928879e-95 1.02020501106817 0.352 0.806 3.84090303857758e-92 "5" "KIAA1755"
"PLCL1" 5.26918098298372e-95 0.910043375759076 0.753 0.537 1.05383619659674e-91 "5" "PLCL1"
"LINC02057.2" 8.30780180809056e-95 -0.302691572697532 0.754 0.441 1.66156036161811e-91 "5" "LINC02057"
"AMN1" 2.93665583336003e-94 0.422203040238972 0.829 0.554 5.87331166672006e-91 "5" "AMN1"
"UST.2" 4.34301169084754e-94 -0.565615762369057 0.964 0.684 8.68602338169507e-91 "5" "UST"
"LRRTM4.1" 1.85508343318491e-93 0.820093167116075 0.829 0.763 3.71016686636982e-90 "5" "LRRTM4"
"LDLRAD3.1" 2.19043752544813e-93 1.02765347276666 0.343 0.532 4.38087505089626e-90 "5" "LDLRAD3"
"LRRK2" 3.52077335266099e-91 -0.549814240433556 0.924 0.661 7.04154670532199e-88 "5" "LRRK2"
"SCIN.4" 6.77820587148248e-90 -0.636146679907742 0.945 0.64 1.3556411742965e-86 "5" "SCIN"
"AL359710.1" 1.42977809947041e-89 0.5933541145745 0.685 0.484 2.85955619894081e-86 "5" "AL359710.1"
"LINC01505" 2.0648584425666e-89 0.814647677325758 0.4 0.656 4.12971688513319e-86 "5" "LINC01505"
"NAV2" 9.80571604229018e-89 0.651035013445102 0.983 0.791 1.96114320845804e-85 "5" "NAV2"
"TENT5A.1" 2.32036916644487e-88 -0.348809127277709 0.925 0.634 4.64073833288974e-85 "5" "TENT5A"
"PIR" 2.53371565535453e-88 0.582349013896879 0.4 0.702 5.06743131070906e-85 "5" "PIR"
"TNFSF13B" 5.46782398692964e-88 -0.61110031539089 0.729 0.71 1.09356479738593e-84 "5" "TNFSF13B"
"XACT.3" 5.7978952947501e-88 -0.875981934936846 0.884 0.529 1.15957905895002e-84 "5" "XACT"
"CPEB4" 1.1386361950917e-87 -0.350268011535511 0.34 0.527 2.27727239018341e-84 "5" "CPEB4"
"SH3PXD2A.5" 4.47389847428413e-87 0.547773826624793 0.426 0.835 8.94779694856825e-84 "5" "SH3PXD2A"
"DMD.1" 1.65148921943948e-86 0.669033484830036 0.381 0.778 3.30297843887896e-83 "5" "DMD"
"ARHGAP20.1" 9.17259985122071e-86 -0.468960768431378 0.937 0.695 1.83451997024414e-82 "5" "ARHGAP20"
"PPFIBP1.1" 1.05760314250999e-85 0.628063498197089 0.54 0.813 2.11520628501998e-82 "5" "PPFIBP1"
"RGL1.4" 1.39592497319643e-85 -0.259837916684063 0.391 0.628 2.79184994639286e-82 "5" "RGL1"
"KCNAB1.2" 2.41127784021373e-85 1.16506440210987 0.7 0.674 4.82255568042745e-82 "5" "KCNAB1"
"RGS1.1" 2.44098659506015e-85 -0.459581599818149 0.293 0.548 4.88197319012031e-82 "5" "RGS1"
"IGSF11" 3.06670730396076e-85 0.880922337326676 0.362 0.656 6.13341460792151e-82 "5" "IGSF11"
"SH3BP5.1" 4.89958924493596e-85 0.430146769782566 0.705 0.629 9.79917848987192e-82 "5" "SH3BP5"
"RCAN2" 3.72273404877504e-84 0.9678566138804 0.362 0.717 7.44546809755007e-81 "5" "RCAN2"
"UGT8" 9.25376833500883e-84 1.21969442154114 0.348 0.488 1.85075366700177e-80 "5" "UGT8"
"CADPS2.1" 2.39477606946436e-83 -0.683956354324392 0.329 0.57 4.78955213892872e-80 "5" "CADPS2"
"KLF12.1" 1.07723649391488e-82 -0.459064412868735 0.888 0.542 2.15447298782976e-79 "5" "KLF12"
"TRPS1.2" 1.23329650885412e-80 0.332582627770533 0.976 0.761 2.46659301770824e-77 "5" "TRPS1"
"DYNC1I1" 2.1492573341486e-80 1.1511349732345 0.351 0.585 4.2985146682972e-77 "5" "DYNC1I1"
"CDK14.3" 4.92175512238779e-80 0.29626824998118 0.915 0.813 9.84351024477559e-77 "5" "CDK14"
"TRIM2" 5.2541389063128e-80 1.44494979290924 0.692 0.742 1.05082778126256e-76 "5" "TRIM2"
"TTLL7" 1.06173982088948e-79 1.20528992964904 0.668 0.634 2.12347964177895e-76 "5" "TTLL7"
"STK32B.2" 1.30859936099836e-79 -0.638737540411218 0.961 0.782 2.61719872199671e-76 "5" "STK32B"
"RNF150" 5.45794066161668e-79 -0.267102919109653 0.851 0.408 1.09158813232334e-75 "5" "RNF150"
"SPOCK3" 8.19227637173416e-79 1.80036587851443 0.654 0.502 1.63845527434683e-75 "5" "SPOCK3"
"ARHGAP18.3" 3.52658853865114e-78 -0.713424715250995 0.921 0.665 7.05317707730229e-75 "5" "ARHGAP18"
"GMDS-DT" 3.81368851269083e-78 0.577155353638281 0.981 0.805 7.62737702538167e-75 "5" "GMDS-DT"
"PSTPIP2.1" 1.06737797760106e-77 -0.651336014552609 0.112 0.466 2.13475595520211e-74 "5" "PSTPIP2"
"SCGB2B2" 1.20432872488985e-77 0.579213178041802 0.403 0.595 2.40865744977971e-74 "5" "SCGB2B2"
"IQGAP2.4" 1.32696321979886e-77 -0.806786284618736 0.919 0.632 2.65392643959771e-74 "5" "IQGAP2"
"TRIM9" 1.45340491824602e-77 1.12601105190776 0.661 0.491 2.90680983649204e-74 "5" "TRIM9"
"XYLT1.5" 3.89926056511073e-77 0.395454866340333 0.981 0.867 7.79852113022146e-74 "5" "XYLT1"
"GNAI1" 5.85574691855267e-77 1.13533622730795 0.378 0.698 1.17114938371053e-73 "5" "GNAI1"
"MSR1.4" 2.39562227777113e-75 -0.373962128255002 0.971 0.729 4.79124455554227e-72 "5" "MSR1"
"TMEM178B" 2.90308032443272e-75 0.752989614332358 0.688 0.678 5.80616064886544e-72 "5" "TMEM178B"
"DSCAML1" 1.36911912350329e-74 1.52528694326942 0.645 0.438 2.73823824700657e-71 "5" "DSCAML1"
"TMEM132C" 3.28476834760752e-74 0.778279492112087 0.391 0.688 6.56953669521505e-71 "5" "TMEM132C"
"MXI1.1" 3.3444086375257e-74 0.720455636168952 0.378 0.666 6.6888172750514e-71 "5" "MXI1"
"PEX5L" 5.71765849265769e-74 1.51706109785802 0.653 0.598 1.14353169853154e-70 "5" "PEX5L"
"WARS2-AS1" 1.62328823440818e-73 0.278950182267896 0.863 0.618 3.24657646881637e-70 "5" "WARS2-AS1"
"GFOD1" 1.99574674185301e-73 0.356346882382592 0.371 0.517 3.99149348370603e-70 "5" "GFOD1"
"SH3BP4" 7.97274073003787e-73 1.16864086661667 0.366 0.646 1.59454814600757e-69 "5" "SH3BP4"
"MBOAT2" 2.17951627407263e-72 1.02739811812231 0.37 0.637 4.35903254814526e-69 "5" "MBOAT2"
"AATK" 3.1972912429028e-71 0.717982885896549 0.37 0.652 6.3945824858056e-68 "5" "AATK"
"PRELID2" 2.00743885065399e-70 -0.562197416148837 0.666 0.72 4.01487770130798e-67 "5" "PRELID2"
"JAM3" 2.3080508837908e-70 1.17636950154712 0.358 0.454 4.6161017675816e-67 "5" "JAM3"
"KATNAL2" 3.96078918046187e-70 0.486543881734034 0.812 0.625 7.92157836092374e-67 "5" "KATNAL2"
"SAT1" 7.35118847825321e-70 -1.47871680327025 0.831 0.782 1.47023769565064e-66 "5" "SAT1"
"KBTBD12.3" 9.17912775029739e-70 -0.67173422775249 0.95 0.758 1.83582555005948e-66 "5" "KBTBD12"
"PSD3" 9.92412621443325e-70 1.04585128399283 0.89 0.794 1.98482524288665e-66 "5" "PSD3"
"ENOX1" 1.11394183502833e-69 1.71394655497178 0.649 0.57 2.22788367005666e-66 "5" "ENOX1"
"HS3ST4.2" 1.34298198938397e-69 -0.747474489536419 0.982 0.947 2.68596397876794e-66 "5" "HS3ST4"
"ENPP2" 1.42717604395823e-69 1.64723036790813 0.641 0.45 2.85435208791645e-66 "5" "ENPP2"
"PMP22.1" 2.0682897645275e-69 0.554312270454282 0.329 0.561 4.13657952905499e-66 "5" "PMP22"
"PDE10A" 3.52513476853727e-69 0.350376068507101 0.667 0.544 7.05026953707454e-66 "5" "PDE10A"
"RCAN1" 3.81276589438247e-69 0.512044534507178 0.592 0.349 7.62553178876495e-66 "5" "RCAN1"
"SLC2A5.1" 1.00851985073649e-68 -0.478915101767928 0.959 0.615 2.01703970147299e-65 "5" "SLC2A5"
"RUNX1" 1.08851770775007e-68 -0.754847476188007 0.93 0.8 2.17703541550014e-65 "5" "RUNX1"
"TSPAN5" 1.92740790729093e-68 0.685935515424766 0.383 0.573 3.85481581458187e-65 "5" "TSPAN5"
"RELB" 3.21621816868227e-68 -0.26335279932553 0.348 0.542 6.43243633736453e-65 "5" "RELB"
